# for hus0h
#korAncorrectedtoincludeallextensions(NYW)usedasvowels,andextendedvowelswrittenastriplevowels(vvv)

7.186.293 .mayYYYyuḍlilillaahufalaahaadiyalahuuwayaḏaruhumfiiṭuġyaanihimyaʻmahuuun.
7.187.294 .yasʼaluunakaʻanissaaʻatiʼayyaanamursaahaaqulʼinNNNnamaaʻilmuhaaʻinNNNdarAbbiilaayuǧalliihaaliwaqtihaaʼillaahuu.
7.187.295 .ṯaqulatfissamaawaatiwalʼarḍ.
7.187.296 .laataʼtiikumʼillaabaġtah.
7.187.297 .yasʼaluunakakaʼanNNNnakaḥafiyyunʻanhaaqulʼinNNNnamaaʻilmuhaaʻinNNNdaLLAAhiwalaakinNNNnaʼakṯarAnNNNnaasilaayaʻlamuuun.
7.188.298 .qullaaʼamlikulinafsiinafʻawWWWwalaaḍArrAnʼillaamaašaaaaaaʼaLLAAAh.
7.188.299 .walawkunNNNtuʼaʻlamulġAybalastakṯartuminalḫAyriwamaamassaniyassuuuuuuʼ.
7.188.300 .ʼinʼanaaʼillaanaḏiiruwWWWwabašiirulliqAwmiyYYYyuʼminuuun.
7.189.301 .huwallaḏiiḫAlaqAkumNNNminNNNnafsiwWWWwaaḥidatiwWWWwaǧaʻalaminhaazawǧahaaliyaskunaʼilayhaafalamNNNmaataġAššaahaaḥamalatḥamlanḫAfiifaa.
7.189.302 .falamNNNmaataġAššaahaaḥamalatḥamlanḫAfiifamNNNfamarrAtbihiifalamNNNmaaʼaṯqAlatdaʻawaLLAAharAbbahumaalaʼinʼaataytanaaṣAAliḥallanakuunanNNNnaminaššaakiriiin.
7.190.303 .falamNNNmaaʼaataahumaaṣAAliḥanNNNǧaʻalaalahuušurAkaaaaaaʼafiimaaʼaataahumaa.
7.190.304 .fataʻaalaLLAAhuʻamNNNmaayušrikuuun.
7.191.305 .ʼayušrikuunamaalaayaḫluqušayʼawWWWwahumyuḫlaquuun.
7.192.306 .walaayastaṭiiʻuunalahumnaṣrAwWWWwalaaʼamNNNfusahumyanNNNṣuruuun.
7.193.307 .waʼinNNNtad*ʻuuhumʼilalhudaalaayattabiʻuukum.
7.193.308 .sawaaaaaaʼunʻalaykumʼadaʻawtumuuhumʼamʼanNNNtumṣAAmituuun.
7.194.309 .ʼinNNNnallaḏiinatad*ʻuunaminNNNduunillaahiʻibaadunʼamṯaalukumfad*ʻuuhumfalyastaǧiibuulakumʼinNNNkunNNNtumṣAAdiqiiin.
7.195.310 .ʼalahumʼarǧuluyYYYyamšuunabihaaʼamlahumʼaydiyYYYyab*ṭišuunabihaaʼamlahumʼaʻyunuyYYYyub*ṣiruunabihaaʼamlahumʼaaḏaanuyYYYyasmaʻuunabihaa.
7.195.311 .qulid*ʻuušurAkaaaaaaʼakumṯumNNNmakiiduunifalaatunNNNẓiruuun.
7.196.312 .ʼinNNNnawaliyyiyaLLAAhullaḏiinazzalalkitaabawahuwayatawallaṣṣAAliḥiiin.
7.197.313 .wallaḏiinatad*ʻuunaminNNNduunihiilaayastaṭiiʻuunanaṣrAkumwalaaʼamNNNfusahumyanNNNṣuruuun.
7.198.314 .waʼinNNNtad*ʻuuhumʼilalhudaalaayasmaʻuuwatarAAhumyanNNNẓuruunaʼilaykawahumlaayub*ṣiruuun.
7.199.315 .ḫuḏilʻafwawaʼmurbilʻurfiwaʼaʻriḍʻanilǧaahiliiin.
7.200.316 .waʼimNNNmaayanNNNzaġAnNNNnakaminaššayṭAAninazġumNNNfastaʻiḏbillaaah.
7.200.317 .ʼinNNNnahuusamiiʻunʻaliiim.
7.201.318 .ʼinNNNnallaḏiinattaqAwʼiḏaamassahumṭAAAAAAʼifumNNNminaššayṭAAnitaḏakkaruufaʼiḏaahumNNNmub*ṣiruuun.
7.202.319 .waʼiḫwaanuhumyamudduunahumfilġAyyiṯumNNNmalaayuqṣiruuun.
7.203.320 .waʼiḏaalamtaʼtihimNNNbiʼaayatinNNNqAAluulawlaǧ*tabaytahaa.
7.203.321 .qulʼinNNNnamaaʼattabiʻumaayuuḥaaʼilayyamirrAbbii.
7.203.322 .haaḏaabaṣAAAAAAʼirumirrAbbikumwahudawWWWwarAḥmatulliqAwmiyYYYyuʼminuuun.
7.204.323 .waʼiḏaaquriʼalqurʼaanufastamiʻuulahuuwaʼanNNNṣituulaʻallakumturḥamuuun.
7.205.324 .waḏkurrAbbakafiinafsikataḍArruʻawWWWwaḫiifatawWWWwaduunalǧahriminalqAwlibilġuduwwiwalʼaaṣAAliwalaatakumNNNminalġAAfiliiin.
7.206.325 .ʼinNNNnallaḏiinaʻinNNNdarAbbikalaayastakbiruunaʻanʻibaadatihiiwayusabbiḥuunahuuwalahuuyasǧuduuun.





8.001.001 .yasʼaluunakaʻanilʼamNNNfaaliqulilʼamNNNfaalulillaahiwarrAsuulifattaquLLAAhawaʼaṣliḥuuḏaatabaynikumwaʼaṭiiʻuLLAAhawarAsuulahuuʼinNNNkunNNNtumNNNmuʼminiiin.
8.002.002 .ʼinNNNnamalmuʼminuunallaḏiinaʼiḏaaḏukirALLAAhuwaǧilatquluubuhumwaʼiḏaatuliyatʻalayhimʼaayaatuhuuzaadathumʼiimaanawWWWwaʻalaarAbbihimyatawakkaluuun.
8.003.003 .ʼallaḏiinayuqiimuunaṣṣAlaatawamimNNNmaarAzaq*naahumyumNNNfiquuun.
8.004.004 .ʼulaaaaaaʼikahumulmuʼminuunaḥaqqAA.
8.004.005 .lahumdarAǧaatunʻinNNNdarAbbihimwamaġfirAtuwWWWwarizqunNNNkariiim.
8.005.006 .kamaaʼaḫrAǧakarAbbukamimNNNbaytikabilḥaqqiwaʼinNNNnafariiqAmNNNminalmuʼminiinalakaarihuuun.
8.006.007 .yuǧaadiluunakafilḥaqqibaʻdamaatabayyanakaʼanNNNnamaayusaaquunaʼilalmawtiwahumyanNNNẓuruuun.
8.007.008 .waʼiḏyaʻidukumuLLAAhuʼiḥdaṭṭAAAAAAʼifatayniʼanNNNnahaalakumwatawaduunaʼanNNNnaġAyrAḏaatiššawkatitakuunulakum.
8.007.009 .watawadduunaʼanNNNnaġAyrAḏaatiššawkatitakuunulakumwayuriiduLLAAhuʼayYYYyuḥiqqAlḥaqqAbikalimaatihiiwayaqṭAʻadaabirAlkaafiriiin.
8.008.010 .liyuḥiqqAlḥaqqAwayub*ṭilalbaaṭilawalawkarihalmuǧ*rimuuun.
8.009.011 .ʼiḏtastaġiiṯuunarAbbakumfastaǧaabalakumʼanNNNniimumidukumNNNbiʼalfimNNNminalmalaaaaaaʼikatimurdifiiin.
8.010.012 .wamaaǧaʻalahuLLAAhuʼillaabušrAAwalitaṭ*maʼinNNNnabihiiquluubukum.
8.010.013 .wamanNNNnaṣruʼillaaminʻinNNNdillaaah.
8.010.014 .ʼinNNNnaLLAAhaʻaziizunḥakiiim.
8.011.015 .ʼiḏyuġAššiikumunNNNnuʻaasaʼamanatamNNNminhuwayunazziluʻalaykumNNNminassamaaaaaaʼimaaaaaaʼalliyuṭAhhirAkumNNNbihiiwayuḏhibaʻanNNNkumriǧ*zaššayṭAAAn.
8.011.016 .wayuḏhibaʻanNNNkumriǧ*zaššayṭAAniwaliyarbiṭAʻalaaquluubikumwayuṯabbitabihilʼaq*daaam.
8.012.017 .ʼiḏyuuḥiirAbbukaʼilalmalaaaaaaʼikatiʼanNNNniimaʻakumfaṯabbitullaḏiinaʼaamanuu.
8.012.018 .saʼulqiifiiquluubillaḏiinakafarurruʻbafaḍribuufawqAlʼaʻnaaqiwaḍribuuminhumkullabanaaan.
8.013.019 .ḏaalikabiʼanNNNnahumšaaaaaaaaaaqquLLAAhawarAsuulah.
8.013.020 .wamayYYYyušaaqiqillaahawarAsuulahuufaʼinNNNnaLLAAhašadiidulʻiqAAAb.
8.014.021 .ḏaalikumfaḏuuquuhuwaʼanNNNnalilkaafiriinaʻaḏaabanNNNnaaar.
8.015.022 .yaaʼayyuhallaḏiinaʼaamanuuʼiḏaalaqiitumullaḏiinakafaruuzaḥfamNNNfalaatuwalluuhumulʼad*baaar.
8.016.023 .wamayYYYyuwallihimyawmaʼiḏinNNNduburAhuuʼillaamutaḥarrifalliqitaalinʼawmutaḥayyizanʼilaafiʼatimNNNfaqAd*baaaaaaʼabiġAḍAbimNNNminaLLAAhiwamaʼwaahuǧahanNNNnamuwabiʼsalmaṣiiir.
8.017.024 .falamtaqtuluuhumwalaakinNNNnaLLAAhaqAtalahum.
8.017.025 .wamaarAmaytaʼiḏrAmaytawalaakinNNNnaLLAAharAmaa.
8.017.026 .waliyub*liyalmuʼminiinaminhubalaaaaaaʼanḥasanaa.
8.017.027 .ʼinNNNnaLLAAhasamiiʻunʻaliiim.
8.018.028 .ḏaalikumwaʼanNNNnaLLAAhamuuhinukaydilkaafiriiin.
8.019.029 .ʼinNNNtastaftiḥuufaqAd*ǧaaaaaaʼakumulfatḥuwaʼinNNNtanNNNtahuufahuwaḫAyrullakum.
8.019.030 .waʼinNNNtaʻuuduunaʻud*walanNNNtuġniyaʻanNNNkumfiʼatukumšayʼawWWWwalawkaṯurAt.
8.019.031 .waʼanNNNnaLLAAhamaʻalmuʼminiiin.
8.020.032 .yaaʼayyuhallaḏiinaʼaamanuuʼaṭiiʻuLLAAhawarAsuulahuuwalaatawallawʻanhuwaʼanNNNtumtasmaʻuuun.
8.021.033 .walaatakuunuukallaḏiinaqAAluusamiʻnaawahumlaayasmaʻuuun.
8.022.034 .ʼinNNNnašarrAddawaaaaaaaaaabbiʻinNNNdaLLAAhiṣṣumNNNmulbukmullaḏiinalaayaʻqiluuun.
8.023.035 .walawʻalimaLLAAhufiihimḫAyrAllaʼasmaʻahumwalawʼasmaʻahumlatawallawwahumNNNmuʻriḍuuun.
8.024.036 .yaaʼayyuhallaḏiinaʼaamanustaǧiibuulillaahiwalirrAsuuliʼiḏaadaʻaakumlimaayuḥyiikumwaʻlamuuʼanNNNnaLLAAhayaḥuulubaynalmarʼiwaqAlbihiiwaʼanNNNnahuuʼilayhituḥšaruuun.
8.025.037 .wattaquufitnatallaatuṣiibanNNNnallaḏiinaẓAlamuuminNNNkumḫAAAAAAAAAAṣṣAtawWWWwaʻlamuuʼanNNNnaLLAAhašadiidulʻiqAAAb.
8.026.038 .waḏkuruuʼiḏʼanNNNtumqAliilumNNNmustaḍʻafuunafilʼarḍitaḫAAfuunaʼayYYYyataḫAṭṭAfakumunNNNnaasufaʼaawaakumwaʼayyadakumNNNbinaṣrihiwarAzaqAkumNNNminaṭṭAyyibaatilaʻallakumtaškuruuun.
8.027.039 .yaaʼayyuhallaḏiinaʼaamanuulaataḫuunuLLAAhawarrAsuulawataḫuunuuʼamaanaatikumwaʼanNNNtumtaʻlamuuun.
8.028.040 .waʻlamuuʼanNNNnamaaʼamwaalukumwaʼawlaadukumfitnatuwWWWwaʼanNNNnaLLAAhaʻinNNNdahuuʼaǧ*runʻaẓiiim.
8.029.041 .yaaʼayyuhallaḏiinaʼaamanuuʼinNNNtattaquLLAAhayaǧ*ʻallakumfurqAAnawWWWwayukaffirʻanNNNkumsayyiʼaatikumwayaġfirlakum.
8.029.042 .waLLAAhuḏulfaḍlilʻaẓiiim.
8.030.043 .waʼiḏyamkurubikallaḏiinakafaruuliyuṯbituukaʼawyaqtuluukaʼawyuḫriǧuukawayamkuruunawayamkuruLLAAhuwaLLAAhuḫAyrulmaakiriiin.
8.031.044 .waʼiḏaatutlaaʻalayhimʼaayaatunaaqAAluuqAd*samiʻnaalawnašaaaaaaʼulaqulnaamiṯlahaaḏaaʼinhaaḏaaʼillaaʼasaaṭiirulʼawwaliiin.
8.032.045 .waʼiḏqAAluLLAAhumNNNmaʼinNNNkaanahaaḏaahuwalḥaqqAminʻinNNNdikafaʼamṭirʻalaynaaḥiǧaarAtamNNNminassamaaaaaaʼiʼawiʼtinaabiʻaḏaabinʼaliiim.
8.033.046 .wamaakaanaLLAAhuliyuʻaḏḏibahumwaʼanNNNtafiihim.
8.033.047 .wamaakaanaLLAAhumuʻaḏḏibahumwahumyastaġfiruuun.
8.034.048 .wamaalahumʼallaayuʻaḏḏibahumuLLAAhuwahumyaṣudduunaʻanilmasǧidilḥarAAmiwamaakaanuuʼawliyaaaaaaʼah.
8.034.049 .ʼinʼawliyaaaaaaʼuhuʼillalmuttaquunawalaakinNNNnaʼakṯarAhumlaayaʻlamuuun.
8.035.050 .wamaakaanaṣAlaatuhumʻinNNNdalbaytiʼillaamukaaaaaaʼawWWWwataṣdiyah.
8.035.051 .faḏuuqulʻaḏaababimaakunNNNtumtakfuruuun.
8.036.052 .ʼinNNNnallaḏiinakafaruuyumNNNfiquunaʼamwaalahumliyaṣudduuʻanNNNsabiilillaaah.
8.036.053 .fasayumNNNfiquunahaaṯumNNNmatakuunuʻalayhimḥasrAtanNNNṯumNNNmayuġlabuuun.
8.036.054 .wallaḏiinakafaruuʼilaaǧahanNNNnamayuḥšaruuun.
8.037.055 .liyamiizaLLAAhulḫAbiiṯaminaṭṭAyyibiwayaǧ*ʻalalḫAbiiṯabaʻḍAhuuʻalaabaʻḍimNNNfayarkumahuuǧamiiʻamNNNfayaǧ*ʻalahuufiiǧahanNNNnam.
8.037.056 .ʼulaaaaaaʼikahumulḫAAsiruuun.
8.038.057 .qullillaḏiinakafaruuʼiyYYYyanNNNtahuuyuġfarlahumNNNmaaqAd*salafawaʼiyYYYyaʻuuduufaqAd*maḍAtsunNNNnatulʼawwaliiin.
8.039.058 .waqAAtiluuhumḥattaalaatakuunafitnatuwWWWwayakuunadiinukulluhuulillaahifaʼininNNNtahawfaʼinNNNnaLLAAhabimaayaʻmaluunabaṣiiir.
8.040.059 .waʼinNNNtawallawfaʻlamuuʼanNNNnaLLAAhamawlaakum.
8.040.060 .niʻmalmawlaawaniʻmanNNNnaṣiiir.
8.041.061 .waʻlamuuʼanNNNnamaaġAnimtumNNNminNNNšayʼimNNNfaʼanNNNnalillaahiḫumusahuuwalirrAsuuliwaliḏilqurbaawalyataamaawalmasaakiiniwab*nissabiiliʼinNNNkunNNNtumʼaamanNNNtumNNNbillaahiwamaaʼanNNNzalnaa.
8.041.062 .ʼinNNNkunNNNtumʼaamanNNNtumNNNbillaahiwamaaʼanNNNzalnaaʻalaaʻab*dinaayawmalfurqAAniyawmaltaqAlǧamʻaaan.
8.041.063 .waLLAAhuʻalaakullišayʼinNNNqAdiiir.
8.042.064 .ʼiḏʼanNNNtumNNNbilʻud*watiddunyaawahumNNNbilʻud*watilquṣwaawarrAkbuʼasfalaminNNNkum.
8.042.065 .walawtawaaʻad*tumlaḫtalaftumfilmiiʻaadiwalaakilliyaqḍiyaLLAAhuʼamrAnNNNkaanamafʻuulalliyahlikamanhalakaʻamNNNbayyinatiwWWWwayaḥyaamanḥayyaʻamNNNbayyinah.
8.042.066 .waʼinNNNnaLLAAhalasamiiʻunʻaliiim.
8.043.067 .ʼiḏyuriikahumuLLAAhufiimanaamikaqAliilawWWWwalawʼarAAkahumkaṯiirAllafašiltumwalatanaazaʻtumfilʼamriwalaakinNNNnaLLAAhasallam.
8.043.068 .ʼinNNNnahuuʻaliimumNNNbiḏaatiṣṣuduuur.
8.044.069 .waʼiḏyuriikumuuhumʼiḏiltaqAytumfiiʼaʻyunikumqAliilawWWWwayuqAllilukumfiiʼaʻyunihimliyaqḍiyaLLAAhuʼamrAnNNNkaanamafʻuulaa.
8.044.070 .waʼilaLLAAhiturǧaʻulʼumuuur.
8.045.071 .yaaʼayyuhallaḏiinaʼaamanuuʼiḏaalaqiitumfiʼatamNNNfaṯbutuuwaḏkuruLLAAhakaṯiirAllaʻallakumtufliḥuuun.
8.046.072 .waʼaṭiiʻuLLAAhawarAsuulahuuwalaatanaazaʻuufatafšaluuwataḏhabariiḥukumwaṣbiruu.
8.046.073 .ʼinNNNnaLLAAhamaʻaṣṣAAbiriiin.
8.047.074 .walaatakuunuukallaḏiinaḫArAǧuuminNNNdiyaarihimNNNbaṭArAwWWWwariʼaaaaaaʼanNNNnaasiwayaṣudduunaʻanNNNsabiilillaaah.
8.047.075 .waLLAAhubimaayaʻmaluunamuḥiiiṭ.
8.048.076 .waʼiḏzayyanalahuumuššayṭAAnuʼaʻmaalahumwaqAAlalaaġAAlibalakumulyawmaminanNNNnaasiwaʼinNNNniiǧaarullakumfalamNNNmaatarAAAAAAʼatilfiʼataaninakaṣAʻalaaʻaqibayyh.
8.048.077 .falamNNNmaatarAAAAAAʼatilfiʼataaninakaṣAʻalaaʻaqibayhiwaqAAlaʼinNNNniibariiiiiiʼumNNNminNNNkumʼinNNNniiʼarAAmaalaatarAwnaʼinNNNniiʼaḫAAfuLLAAAh.
8.048.078 .waLLAAhušadiidulʻiqAAAb.
8.049.079 .ʼiḏyaquululmunaafiquunawallaḏiinafiiquluubihimNNNmarAḍunġArrAhaaʼulaaaaaaʼidiinuhum.
8.049.080 .wamayYYYyatawakkalʻalaLLAAhifaʼinNNNnaLLAAhaʻaziizunḥakiiim.
8.050.081 .walawtarAAʼiḏyatawaffallaḏiinakafarulmalaaaaaaʼikatuyaḍribuunawuǧuuhahumwaʼad*baarAhumwaḏuuquuʻaḏaabalḥariiiq.
8.051.082 .ḏaalikabimaaqAddamatʼaydiikumwaʼanNNNnaLLAAhalaysabiẓAllaamillilʻabiiid.
8.052.083 .kadaʼbiʼaalifirʻawnawallaḏiinaminNNNqAb*lihim.
8.052.084 .kafaruubiʼaayaatillaahifaʼaḫAḏahumuLLAAhubiḏunuubihim.
8.052.085 .ʼinNNNnaLLAAhaqAwiyyunNNNšadiidulʻiqAAAb.
8.053.086 .ḏaalikabiʼanNNNnaLLAAhalamyakumuġAyyirAnNNNniʻmatanʼanʻamahaaʻalaaqAwminḥattaayuġAyyiruumaabiʼamNNNfusihimwaʼanNNNnaLLAAhasamiiʻunʻaliiim.
8.054.087 .kadaʼbiʼaalifirʻawnawallaḏiinaminNNNqAb*lihim.
8.054.088 .kaḏḏabuubiʼaayaatirAbbihimfaʼahlaknaahumNNNbiḏunuubihimwaʼaġrAqnaaʼaalafirʻawwn.
8.054.089 .wakullunNNNkaanuuẓAAlimiiin.
8.055.090 .ʼinNNNnašarrAddawaaaaaaaaaabbiʻinNNNdaLLAAhillaḏiinakafaruufahumlaayuʼminuuun.
8.056.091 .ʼallaḏiinaʻaahad*taminhumṯumNNNmayanNNNquḍuunaʻahdahumfiikullimarrAtiwWWWwahumlaayattaquuun.
8.057.092 .faʼimNNNmaataṯqAfanNNNnahumfilḥarbifašarrid*bihimNNNmanḫAlfahumlaʻallahumyaḏḏakkaruuun.
8.058.093 .waʼimNNNmaataḫAAfanNNNnaminNNNqAwminḫiyaanatamNNNfamNNNbiḏʼilayhimʻalaasawaaaaaaʼ.
8.058.094 .ʼinNNNnaLLAAhalaayuḥibbulḫAAAAAAʼiniiin.
8.059.095 .walaayaḥsabanNNNnallaḏiinakafaruusabaquu.
8.059.096 .ʼinNNNnahumlaayuʻǧizuuun.
8.060.097 .waʼaʻidduulahumNNNmastaṭAʻtumNNNminNNNquwwatiwWWWwamirribaaṭilḫAyliturhibuunabihiiʻaduwwaLLAAhiwaʻaduwwakumwaʼaaḫAriinaminNNNduunihimlaataʻlamuunahumuLLAAhuyaʻlamuhum.
8.060.098 .wamaatumNNNfiquuminNNNšayʼimNNNfiisabiilillaahiyuwaffaʼilaykumwaʼanNNNtumlaatuẓlamuuun.
8.061.099 .waʼinNNNǧanaḥuulissalmifaǧ*naḥlahaawatawakkalʻalaLLAAAh.
8.061.100 .ʼinNNNnahuuhuwassamiiʻulʻaliiim.
8.062.101 .waʼiyYYYyuriiduuʼayYYYyaḫdaʻuukafaʼinNNNnaḥasbakaLLAAAh.
8.062.102 .huwallaḏiiʼayyadakabinaṣrihiiwabilmuʼminiiin.
8.063.103 .waʼallafabaynaquluubihim.
8.063.104 .lawʼamNNNfaqtamaafilʼarḍiǧamiiʻamNNNmaaʼallaftabaynaquluubihimwalaakinNNNnaLLAAhaʼallafabaynahum.
8.063.105 .ʼinNNNnahuuʻaziizunḥakiiim.
8.064.106 .yaaʼayyuhanNNNnabiyyuḥasbukaLLAAhuwamanittabaʻakaminalmuʼminiiin.
8.065.107 .yaaʼayyuhanNNNnabiyyuḥarriḍilmuʼminiinaʻalalqitaaal.
8.065.108 .ʼiyYYYyakumNNNminNNNkumʻišruunaṣAAbiruunayaġlibuumiʼatayyn.
8.065.109 .waʼiyYYYyakumNNNminNNNkumNNNmiʼatuyYYYyaġlibuuʼalfamNNNminallaḏiinakafaruubiʼanNNNnahumqAwmullaayafqAhuuun.
8.066.110 .ʼalʼaanaḫAffafaLLAAhuʻanNNNkumwaʻalimaʼanNNNnafiikumḍAʻfaa.
8.066.111 .faʼiyYYYyakumNNNminNNNkumNNNmiʼatunNNNṣAAbirAtuyYYYyaġlibuumiʼatayyn.
8.066.112 .waʼiyYYYyakumNNNminNNNkumʼalfuyYYYyaġlibuuʼalfaynibiʼiḏnillaaah.
8.066.113 .waLLAAhumaʻaṣṣAAbiriiin.
8.067.114 .maakaanalinabiyyinʼayYYYyakuunalahuuʼasrAAḥattaayuṯḫinafilʼarḍ.
8.067.115 .turiiduunaʻarAḍAdunyaawaLLAAhuyuriidulʼaaḫirAh.
8.067.116 .waLLAAhuʻaziizunḥakiiim.
8.068.117 .lawlaakitaabumNNNminaLLAAhisabaqAlamassakumfiimaaʼaḫAḏtumʻaḏaabunʻaẓiiim.
8.069.118 .fakuluumimNNNmaaġAnimtumḥalaalanNNNṭAyyibawWWWwattaquLLAAAh.
8.069.119 .ʼinNNNnaLLAAhaġAfuururrAḥiiim.
8.070.120 .yaaʼayyuhanNNNnabiyyuqullimamNNNfiiʼaydiikumNNNminalʼasrAAʼiyYYYyaʻlamillaahufiiquluubikumḫAyrAyYYYyuʼtikumḫAyrAmNNNmimNNNmaaʼuḫiḏaminNNNkumwayaġfirlakum.
8.070.121 .waLLAAhuġAfuururrAḥiiim.
8.071.122 .waʼiyYYYyuriiduuḫiyaanatakafaqAd*ḫAAnuLLAAhaminNNNqAb*lufaʼamkanaminhum.
8.071.123 .waLLAAhuʻaliimunḥakiiim.
8.072.124 .ʼinNNNnallaḏiinaʼaamanuuwahaaǧaruuwaǧaahaduubiʼamwaalihimwaʼamNNNfusihimfiisabiilillaahiwallaḏiinaʼaawawwanaṣAruuʼulaaaaaaʼikabaʻḍuhumʼawliyaaaaaaʼubaʻḍ.
8.072.125 .wallaḏiinaʼaamanuuwalamyuhaaǧiruumaalakumNNNmiwWWWwalaayatihimNNNminNNNšayʼinḥattaayuhaaǧiruu.
8.072.126 .waʼinistanNNNṣAruukumfidiinifaʻalaykumunNNNnaṣruʼillaaʻalaaqAwmimNNNbaynakumwabaynahumNNNmiiṯaaaq.
8.072.127 .waLLAAhubimaataʻmaluunabaṣiiir.
8.073.128 .wallaḏiinakafaruubaʻḍuhumʼawliyaaaaaaʼubaʻḍ.
8.073.129 .ʼillaatafʻaluuhutakumNNNfitnatumNNNfilʼarḍiwafasaadunNNNkabiiir.
8.074.130 .wallaḏiinaʼaamanuuwahaaǧaruuwaǧaahaduufiisabiilillaahiwallaḏiinaʼaawawwanaṣAruuʼulaaaaaaʼikahumulmuʼminuunaḥaqqAA.
8.074.131 .lahumNNNmaġfirAtuwWWWwarizqunNNNkariiim.
8.075.132 .wallaḏiinaʼaamanuumimNNNbaʻduwahaaǧaruuwaǧaahaduumaʻakumfaʼulaaaaaaʼikaminNNNkum.
8.075.133 .waʼululʼarḥaamibaʻḍuhumʼawlaabibaʻḍimNNNfiikitaabillaaah.
8.075.134 .ʼinNNNnaLLAAhabikullišayʼinʻaliiim.





9.001.001 .barAAAAAAʼatumNNNminaLLAAhiwarAsuulihiiʼilallaḏiinaʻaahad*tumNNNminalmušrikiiin.
9.002.002 .fasiiḥuufilʼarḍiʼarbaʻataʼašhuriwWWWwaʻlamuuʼanNNNnakumġAyrumuʻǧizillaahiwaʼanNNNnaLLAAhamuḫzilkaafiriiin.
9.003.003 .waʼaḏaanumNNNminaLLAAhiwarAsuulihiiʼilanNNNnaasiyawmalḥaǧǧilʼakbariʼanNNNnaLLAAhabariiiiiiʼumNNNminalmušrikiinawarAsuuluhuufaʼinNNNtub*tumfahuwaḫAyrullakum.
9.003.004 .faʼinNNNtub*tumfahuwaḫAyrullakumwaʼinNNNtawallaytumfaʻlamuuʼanNNNnakumġAyrumuʻǧizillaaah.
9.003.005 .wabašširillaḏiinakafaruubiʻaḏaabinʼaliiim.
9.004.006 .ʼillallaḏiinaʻaahad*tumNNNminalmušrikiinaṯumNNNmalamyanNNNquṣuukumšayʼawWWWwalamyuẓAAhiruuʻalaykumʼaḥadamNNNfaʼatimNNNmuuʼilayhimʻahdahumʼilaamuddatihim.
9.004.007 .ʼinNNNnaLLAAhayuḥibbulmuttaqiiin.
9.005.008 .faʼiḏanNNNsalaḫAlʼašhurulḥurumufaqtululmušrikiinaḥayṯuwaǧad*tumuuhumwaḫuḏuuhumwaḥṣuruuhumwaqʻuduulahumkullamarṣAd.
9.005.009 .waqʻuduulahumkullamarṣAdimNNNfaʼinNNNtaabuuwaʼaqAAmuṣṣAlaatawaʼaatawuzzakaatafaḫAlluusabiilahum.
9.005.010 .ʼinNNNnaLLAAhaġAfuururrAḥiiim.
9.006.011 .waʼinʼaḥadumNNNminalmušrikiinastaǧaarAkafaʼaǧirhuḥattaayasmaʻakalaamaLLAAhiṯumNNNmaʼab*liġhumaʼmanah.
9.006.012 .ḏaalikabiʼanNNNnahumqAwmullaayaʻlamuuun.
9.007.013 .kayfayakuunulilmušrikiinaʻahdunʻinNNNdaLLAAhiwaʻinNNNdarAsuulihiiʼillallaḏiinaʻaahad*tumʻinNNNdalmasǧidilḥarAAmifamastaqAAmuulakumfastaqiimuulahum.
9.007.014 .ʼinNNNnaLLAAhayuḥibbulmuttaqiiin.
9.008.015 .kayfawaʼiyYYYyaẓharuuʻalaykumlaayarqubuufiikumʼillawWWWwalaaḏimNNNmah.
9.008.016 .yurḍuunakumNNNbiʼafwaahihimwataʼbaaquluubuhumwaʼakṯaruhumfaasiquuun.
9.009.017 .ʼištarAwbiʼaayaatillaahiṯamananNNNqAliilamNNNfaṣAdduuʻanNNNsabiilih.
9.009.018 .ʼinNNNnahumsaaaaaaʼamaakaanuuyaʻmaluuun.
9.010.019 .laayarqubuunafiimuʼmiminʼillawWWWwalaaḏimNNNmah.
9.010.020 .waʼulaaaaaaʼikahumulmuʻtaduuun.
9.011.021 .faʼinNNNtaabuuwaʼaqAAmuṣṣAlaatawaʼaatawuzzakaatafaʼiḫwaanukumfiddiiin.
9.011.022 .wanufaṣṣilulʼaayaatiliqAwmiyYYYyaʻlamuuun.
9.012.023 .waʼinNNNnakaṯuuʼaymaanahumNNNmimNNNbaʻdiʻahdihimwaṭAʻanuufiidiinikumfaqAAtiluuʼaʼimNNNmatalkufriʼinNNNnahumlaaʼaymaanalahumlaʻallahumyanNNNtahuuun.
9.013.024 .ʼalaatuqAAtiluunaqAwmanNNNnakaṯuuʼaymaanahumwahamNNNmuubiʼiḫrAAǧirrAsuuliwahumNNNbadaʼuukumʼawwalamarrAh.
9.013.025 .ʼataḫšawnahumfaLLAAhuʼaḥaqquʼanNNNtaḫšawhuʼinNNNkunNNNtumNNNmuʼminiiin.
9.014.026 .qAAtiluuhumyuʻaḏḏib*humuLLAAhubiʼaydiikumwayuḫzihimwayanNNNṣurkumʻalayhimwayašfiṣuduurAqAwmimNNNmuʼminiiin.
9.015.027 .wayuḏhib*ġAyẓAquluubihim.
9.015.028 .wayatuubuLLAAhuʻalaamayYYYyašaaaaaaʼ.
9.015.029 .waLLAAhuʻaliimunḥakiiim.
