# for hus9h



  5.097.257 .ḏaalikalitaʻlamuuʼanNNNnALLAAhayaʻlamumaafissamaawaatiwamaafilʼarḍiwaʼanNNNnALLAAhabikullišayʼinʻaliiim.
  5.098.258 .ʼiʻlamuuʼanNNNnALLAAhašadiidulʻiqAAbiwaʼanNNNnALLAAhaġAfuururrAḥiiim.
  5.099.259 .maaʻalarrAsuuliʼillalbalaaaġ.
  5.099.260 .wALLAAhuyaʻlamumaatub*duunawamaataktumuuun.
  5.100.261 .qullaayastawilḫAbiiṯuwaṭṭAyyibuwalawʼaʻǧabakakaṯrAtulḫAbiiṯ.
  5.100.262 .fattaquLLAAhayaaʼulilʼalbaabilaʻallakumtufliḥuuun.
  5.101.263 .yaaʼayyuhallaḏiinaʼaamanuulaatasʼaluuʻanʼašyaaaaaaʼaʼinNNNtub*dalakumtasuʼkum.
  5.101.264 .laatasʼaluuʻanʼašyaaaaaaʼaʼinNNNtub*dalakumtasuʼkumwaʼinNNNtasʼaluuʻanhaaḥiinayunazzalulqurʼaanutub*dalakumʻafALLAAhuʻanhaa.
  5.101.265 .wALLAAhuġAfuurunḥaliiim.
  5.102.266 .qAd*saʼalahaaqAwmumNNNminNNNqAb*likumṯumNNNmaʼaṣbaḥuubihaakaafiriiin.
  5.103.267 .maaǧaʻalaLLAAhumimNNNbaḥiirAtiwWWWwalaasaaaaaaʼibatiwWWWwalaawaṣiilatiwWWWwalaaḥaamiwWWWwalaakinNNNn.
  5.103.268 .walaakinNNNnallaḏiinakafaruuyaftaruunaʻalaLLAAhilkaḏibawaʼakṯaruhumlaayaʻqiluuun.
  5.104.269 .waʼiḏaaqiilalahumtaʻaalawʼilaamaaʼanNNNzalaLLAAhuwaʼilarrAsuuliqAAluuḥasbunaamaawaǧad*naaʻalayhiʼaabaaaaaaʼanaa.
  5.104.270 .ʼawalawkaanaʼaabaaaaaaʼuhumlaayaʻlamuunašayʼawWWWwalaayahtaduuun.
  5.105.271 .yaaʼayyuhallaḏiinaʼaamanuuʻalaykumʼamNNNfusakumlaayaḍurrukumNNNmanNNNḍAllaʼiḏahtadaytum.
  5.105.272 .ʼilaLLAAhimarǧiʻukumǧamiiʻamNNNfayunabbiʼukumNNNbimaakunNNNtumtaʻmaluuun.
  5.106.273 .yaaʼayyuhallaḏiinaʼaamanuušahaadatubaynikumʼiḏaaḥaḍArAʼaḥadakumulmawtuḥiinalwaṣiyyatiṯnaan.
  5.106.274 .ʼiṯnaaniḏawaaʻad*limNNNminNNNkumʼawʼaaḫArAAniminġAyrikuminʼanNNNtumḍArAb*tumfilʼarḍifaʼaṣAAbatkumNNNmuṣiibatulmawwwt.
  5.106.275 .taḥbisuunahumaamimNNNbaʻdiṣṣAlaatifayuq*simaanibillaahiʼinirtab*tumlaanaštariibihiṯamanawWWWwalawkaanaḏaaqurbaawalaanaktumušahaadatALLAAh.
  5.106.276 .walaanaktumušahaadatALLAAhiʼinNNNnaaʼiḏallaminalʼaaṯimiiin.
  5.107.277 .faʼinʻuṯirAʻalaaʼanNNNnahumastaḥaqqAAʼiṯmamNNNfaʼaaḫArAAniyaquumaanimaqAAmahumaa.
  5.107.278 .faʼaaḫArAAniyaquumaanimaqAAmahumaaminallaḏiinastaḥaqqAʻalayhimulʼawlayaanifayuq*simaanibillaah.
  5.107.279 .fayuq*simaanibillaahilašahaadatunaaʼaḥaqquminNNNšahaadatihimaawamaʻtadaynaa.
  5.107.280 .wamaʻtadaynaaʼinNNNnaaʼiḏallaminaẓẓAAlimiiin.
  5.108.281 .ḏaalikaʼad*naaʼayYYYyaʼtuubiššahaadatiʻalaawaǧ*hihaaʼawyaḫAAfuu.
  5.108.282 .ʼawyaḫAAfuuʼanNNNturAddaʼaymaanumNNNbaʻdaʼaymaanihim.
  5.108.283 .wattaquLLAAhawasmaʻuu.
  5.108.284 .wALLAAhulaayahdilqAwmalfaasiqiiin.
  5.109.285 .yawmayaǧ*maʻuLLAAhurrusulafayaquulumaaḏaaʼuǧib*tumqAAluulaaʻilmalanaaʼinNNNnakaʼanNNNtaʻallaamulġuyuuub.
  5.110.286 .ʼiḏqAAlaLLAAhuyaaʻiisab*namaryamaḏkurniʻmatiiʻalaykawaʻalaawaalidatikaʼiḏʼayyad*tukabiruuḥilqudusitukallimunNNNnaasafilmahdiwakahlaa.
  5.110.287 .tukallimunNNNnaasafilmahdiwakahlaawWWWwaʼiḏʻallamtukalkitaabawalḥikmatawattawrAAtawalʼinNNNǧiil.
  5.110.288 .waʼiḏʻallamtukalkitaabawalḥikmatawattawrAAtawalʼinNNNǧiilawaʼiḏtaḫluquminaṭṭiinikahayʼatiṭṭAyribiʼiḏniifatamNNNfuḫufiihaa.
  5.110.289 .fatamNNNfuḫufiihaafatakuunuṭAyrAmNNNbiʼiḏniiwatub*riʼulʼakmahawalʼab*rAṣAbiʼiḏniiwaʼiḏtuḫriǧulmawtaabiʼiḏnii.
  5.110.290 .waʼiḏtuḫriǧulmawtaabiʼiḏniiwaʼiḏkafaftubaniiʼisrAAAAAAʼiilaʻanNNNkaʼiḏǧiʼtahumNNNbilbayyinaatifaqAAlallaḏiinakafaruu.
  5.110.291 .faqAAlallaḏiinakafaruuminhumʼinhaaḏaaʼillaasiḥrumNNNmubiiin.
  5.111.292 .waʼiḏʼawḥaytuʼilalḥawaariyyiinaʼanʼaaminuubiiwabirAsuuliiqAAluuʼaamanNNNnaawašhad*biʼanNNNnanaamuslimuuun.
  5.112.293 .ʼiḏqAAlalḥawaariyyuunayaaʻiisab*namaryamahalyastaṭiiʻurAbbukaʼayYYYyunazzilaʻalaynaamaaaaaaʼidatamNNNminassamaaaaaaʼiqAAlattaquLLAAh.
  5.112.294 .qAAlattaquLLAAhaʼinNNNkunNNNtumNNNmuʼminiiin.
  5.113.295 .qAAluunuriiduʼanNNNnaʼkulaminhaawataṭ*maʼinNNNnaquluubunaawanaʻlamaʼanNNNqAd*ṣAdaqtanaawanakuunaʻalayhaaminaššaahidiiin.
  5.114.296 .qAAlaʻiisab*numaryamaLLAAhumNNNmarAbbanaaʼanNNNzilʻalaynaamaaaaaaʼidatamNNNminassamaaaaaaʼitakuunulanaaʻiidaa.
  5.114.297 .takuunulanaaʻiidalliʼawwalinaawaʼaaḫirinaawaʼaayatamNNNminNNNkawarzuqnaawaʼanNNNtaḫAyrurrAAziqiiin.
  5.115.298 .qAAlaLLAAhuʼinNNNniimunazziluhaaʻalaykumfamayYYYyakfurbaʻduminNNNkumfaʼinNNNniiʼuʻaḏḏibuhuuʻaḏaaballaaʼuʻaḏḏibuhuuʼaḥadamNNNminalʻaalamiiin.
  5.116.299 .waʼiḏqAAlaLLAAhuyaaʻiisab*namaryamaʼaʼanNNNtaqultalinNNNnaasittaḫiḏuuniiwaʼumNNNmiyaʼilaahayniminNNNduunillaahiqAAlasub*ḥaanak.
  5.116.300 .qAAlasub*ḥaanakamaayakuunuliiʼanʼaquulamaalaysaliibiḥaqq.
  5.116.301 .ʼinNNNkunNNNtuqultuhuufaqAdʻalimtah.
  5.116.302 .taʻlamumaafiinafsiiwalaaʼaʻlamumaafiinafsik.
  5.116.303 .ʼinNNNnakaʼanNNNtaʻallaamulġuyuuub.
  5.117.304 .maaqultulahumʼillaamaaʼamartaniibihiiʼaniʻbuduLLAAharAbbiiwarAbbakum.
  5.117.305 .wakunNNNtuʻalayhimšahiidamNNNmaadumtufiihimfalamNNNmaatawaffaytaniikunNNNtaʼanNNNtarrAqiibaʻalayhim.
  5.117.306 .waʼanNNNtaʻalaakullišayʼinNNNšahiiid.
  5.118.307 .ʼinNNNtuʻaḏḏib*humfaʼinNNNnahumʻibaadukawaʼinNNNtaġfirlahumfaʼinNNNnakaʼanNNNtalʻaziizulḥakiiim.
  5.119.308 .qAAlaLLAAhuhaaḏaayawmuyamNNNfaʻuṣṣAAdiqiinaṣid*quhum.
  5.119.309 .lahumǧanNNNnaatunNNNtaǧ*riiminNNNtaḥtihalʼanhaaruḫAAlidiinafiihaaʼabadaa.
  5.119.310 .rAḍiyALLAAhuʻanhumwarAḍuuʻanh.
  5.119.311 .ḏaalikalfawzulʻaẓiiim.
  5.120.312 .lillaahimulkussamaawaatiwalʼarḍiwamaafiihinNNNn.
  5.120.313 .wahuwaʻalaakullišayʼinNNNqAdiiir.



  6.001.001 .ʼalḥamdulillaahillaḏiiḫAlaqAssamaawaatiwalʼarḍAwaǧaʻalaẓẓulumaatiwanNNNnuur.
  6.001.002 .ṯumNNNmallaḏiinakafaruubirAbbihimyaʻdiluuun.
  6.002.003 .huwallaḏiiḫAlaqAkumNNNminNNNṭiininNNNṯumNNNmaqAḍAAʼaǧalawWWWwaʼaǧalumNNNmusamNNNmanʻinNNNdahuuṯumNNNmaʼanNNNtumtamtaruuun.
  6.003.004 .wahuwALLAAhufissamaawaatiwafilʼarḍiyaʻlamusirrAkumwaǧahrAkumwayaʻlamumaataksibuuun.
  6.004.005 .wamaataʼtiihimNNNminʼaayatimNNNminʼaayaatirAbbihimʼillaakaanuuʻanhaamuʻriḍiiin.
  6.005.006 .faqAd*kaḏḏabuubilḥaqqilamNNNmaaǧaaaaaaʼahumfasawfayaʼtiihimʼamNNNbaaaaaaʼumaakaanuubihiiyastahziʼuuun.
  6.006.007 .ʼalamyarAwkamʼahlaknaaminNNNqAb*lihimNNNminNNNqArnimNNNmakkanNNNnaahumfilʼarḍimaalamnumakkillakumwaʼarsalnaa.
  6.006.008 .waʼarsalnassamaaaaaaʼaʻalayhimNNNmid*rAArAwWWWwaǧaʻalnalʼanhaarAtaǧ*riiminNNNtaḥtihimfaʼahlaknaahumNNNbiḏunuubihim.
  6.006.009 .faʼahlaknaahumNNNbiḏunuubihimwaʼanNNNšaʼnaamimNNNbaʻdihimqArnanʼaaḫAriiin.
  6.007.010 .walawnazzalnaaʻalaykakitaabamNNNfiiqirṭAAsimNNNfalamasuuhubiʼaydiihimlaqAAlallaḏiinakafaruuʼinhaaḏaaʼillaasiḥrumNNNmubiiin.
  6.008.011 .waqAAluulawlaaʼunNNNzilaʻalayhimalakuwWWWwalawʼanNNNzalnaamalakallaquḍiyalʼamruṯumNNNmalaayunNNNẓAruuun.
  6.009.012 .walawǧaʻalnaahumalakallaǧaʻalnaahurAǧulawWWWwalalabasnaaʻalayhimNNNmaayalbisuuun.
  6.010.013 .walaqAdistuhziʼabirusulimNNNminNNNqAb*likafaḥaaqAbillaḏiinasaḫiruuminhumNNNmaakaanuubihiiyastahziʼuuun.
  6.011.014 .qulsiiruufilʼarḍiṯumNNNmanNNNẓuruukayfakaanaʻaaqibatulmukaḏḏibiiin.
  6.012.015 .qullimamNNNmaafissamaawaatiwalʼarḍiqullillaaah.
  6.012.016 .katabaʻalaanafsihirrAḥmah.
  6.012.017 .layaǧ*maʻanNNNnakumʼilaayawmilqiyaamatilaarAybafiiih.
  6.012.018 .ʼallaḏiinaḫAsiruuʼamNNNfusahumfahumlaayuʼminuuun.
  6.013.019 .walahuumaasakanafillayliwanNNNnahaaar.
  6.013.020 .wahuwassamiiʻulʻaliiim.
  6.014.021 .qulʼaġAyrALLAAhiʼattaḫiḏuwaliyyamNNNfaaṭirissamaawaatiwalʼarḍiwahuwayuṭ*ʻimuwalaayuṭ*ʻam.
  6.014.022 .qulʼinNNNniiʼumirtuʼanʼakuunaʼawwalamanʼaslamawalaatakuunanNNNnaminalmušrikiiin.
  6.015.023 .qulʼinNNNniiʼaḫAAfuʼinʻaṣAyturAbbiiʻaḏaabayawminʻaẓiiim.
  6.016.024 .mayYYYyuṣrAfʻanhuyawmaʼiḏimNNNfaqAd*rAḥimah.
  6.016.025 .waḏaalikalfawzulmubiiin.
  6.017.026 .waʼiyYYYyamsaskALLAAhubiḍurrimNNNfalaakaašifalahuuʼillaahuwawaʼiyYYYyamsaskabiḫAyrimNNNfahuwaʻalaakullišayʼinNNNqAdiiir.
  6.018.027 .wahuwalqAAhirufawqAʻibaadih.
  6.018.028 .wahuwalḥakiimulḫAbiiir.
  6.019.029 .qulʼayyušayʼinʼakbarušahaadatanNNNqulillaahušahiidumNNNbayniiwabaynakum.
  6.019.030 .waʼuuḥiyaʼilayyahaaḏalqurʼaanuliʼunNNNḏirAkumNNNbihiiwamamNNNbalaġ.
  6.019.031 .ʼaʼinNNNnakumlatašhaduunaʼanNNNnamaʻALLAAhiʼaalihatanʼuḫrAA.
  6.019.032 .qullaaʼašhad.
  6.019.033 .qulʼinNNNnamaahuwaʼilaahuwWWWwaaḥiduwWWWwaʼinNNNnaniibariiiiiiʼumNNNmimNNNmaatušrikuuun.
  6.020.034 .ʼallaḏiinaʼaataynaahumulkitaabayaʻrifuunahuukamaayaʻrifuunaʼab*naaaaaaʼahum.
  6.020.035 .ʼallaḏiinaḫAsiruuʼamNNNfusahumfahumlaayuʼminuuun.
  6.021.036 .wamanʼaẓlamumimNNNmaniftarAAʻalaLLAAhikaḏibanʼawkaḏḏababiʼaayaatih.
  6.021.037 .ʼinNNNnahuulaayufliḥuẓẓAAlimuuun.
  6.022.038 .wayawmanaḥšuruhumǧamiiʻanNNNṯumNNNmanaquululillaḏiinaʼašrAkuuʼaynašurAkaaaaaaʼukumullaḏiinakunNNNtumtazʻumuuun.
  6.023.039 .ṯumNNNmalamtakumNNNfitnatuhumʼillaaʼanNNNqAAluuwALLAAhirAbbinaamaakunNNNnaamušrikiiin.
  6.024.040 .ʼunNNNẓurkayfakaḏabuuʻalaaʼamNNNfusihim.
  6.024.041 .waḍAllaʻanhumNNNmaakaanuuyaftaruuun.
  6.025.042 .waminhumNNNmayYYYyastamiʻuʼilaykawaǧaʻalnaaʻalaaquluubihimʼakinNNNnatanʼayYYYyafqAhuuhuwafiiʼaaḏaanihimwaq*rAA.
  6.025.043 .waʼiyYYYyarAwkullaʼaayatillaayuʼminuubihaa.
  6.025.044 .ḥattaaʼiḏaaǧaaaaaaʼuukayuǧaadiluunakayaquulullaḏiinakafaruuʼinhaaḏaaʼillaaʼasaaṭiirulʼawwaliiin.
  6.026.045 .wahumyanhawnaʻanhuwayanʼawnaʻanhuwaʼiyYYYyuhlikuunaʼillaaʼamNNNfusahumwamaayašʻuruuun.
  6.027.046 .walawtarAAʼiḏwuqifuuʻalanNNNnaarifaqAAluuyaalaytanaanurAdduwalaanukaḏḏibabiʼaayaatirAbbinaawanakuunaminalmuʼminiiin.
  6.028.047 .balbadaalahumNNNmaakaanuuyuḫfuunaminNNNqAb*luwalawrudduulaʻaaduulimaanuhuuʻanhuwaʼinNNNnahumlakaaḏibuuun.
  6.029.048 .waqAAluuʼinhiyaʼillaaḥayaatunaddunyaawamaanaḥnubimab*ʻuuṯiiin.
  6.030.049 .walawtarAAʼiḏwuqifuuʻalaarAbbihim.
  6.030.050 .qAAlaʼalaysahaaḏaabilḥaqqiqAAluubalaawarAbbinaa.
  6.030.051 .qAAlafaḏuuqulʻaḏaababimaakunNNNtumtakfuruuun.
  6.031.052 .qAd*ḫAsirAllaḏiinakaḏḏabuubiliqAAAAAAʼillaahiḥattaaʼiḏaaǧaaaaaaʼathumussaaʻatubaġtatanNNNqAAluuyaaḥasrAtanaa.
  6.031.053 .qAAluuyaaḥasrAtanaaʻalaamaafarrAṭ*naafiihaawahumyaḥmiluunaʼawzaarAhumʻalaaẓuhuurihim.
  6.031.054 .ʼalaasaaaaaaʼamaayaziruuun.
  6.032.055 .wamalḥayaatuddunyaaʼillaalaʻibuwWWWwalahwuwWWWwaladdaarulʼaaḫirAtuḫAyrullillaḏiinayattaquuun.
  6.032.056 .ʼafalaataʻqiluuun.
  6.033.057 .qAd*naʻlamuʼinNNNnahuulayaḥzunukallaḏiiyaquuluunafaʼinNNNnahumlaayukaḏḏibuunak.
  6.033.058 .faʼinNNNnahumlaayukaḏḏibuunakawalaakinNNNnaẓẓAAlimiinabiʼaayaatillaahiyaǧ*ḥaduuun.
  6.034.059 .walaqAd*kuḏḏibatrusulumNNNminNNNqAb*likafaṣAbaruuʻalaamaakuḏḏibuuwaʼuuḏuuḥattaaʼataahumnaṣrunaa.
  6.034.060 .walaamubaddilalikalimaatillaaah.
  6.034.061 .walaqAd*ǧaaaaaaʼakaminNNNnabaʼilmursaliiin.
  6.035.062 .waʼinNNNkaanakaburAʻalaykaʼiʻrAAḍuhumfaʼinistaṭAʻtaʼanNNNtab*taġiyanafaqAmNNNfilʼarḍiʼawsullamamNNNfissamaaaaaaʼifataʼtiyahumNNNbiʼaayah.
  6.035.063 .walawšaaaaaaʼaLLAAhulaǧamaʻahumʻalalhudaa.
  6.035.064 .falaatakuunanNNNnaminalǧaahiliiin.
  6.036.065 .ʼinNNNnamaayastaǧiibullaḏiinayasmaʻuuun.
  6.036.066 .walmawtaayab*ʻaṯuhumuLLAAhuṯumNNNmaʼilayhiyurǧaʻuuun.
  6.037.067 .waqAAluulawlaanuzzilaʻalayhiʼaayatumNNNmirrAbbih.
  6.037.068 .qulʼinNNNnALLAAhaqAAdirunʻalaaʼayYYYyunazzilaʼaayatawWWWwalaakinNNNnaʼakṯarAhumlaayaʻlamuuun.
  6.038.069 .wamaaminNNNdaaaaaaaaaabbatimNNNfilʼarḍiwalaaṭAAAAAAʼiriyYYYyaṭiirubiǧanaaḥayhiʼillaaʼumamunʼamṯaalukum.
  6.038.070 .maafarrAṭ*naafilkitaabiminNNNšayyʼ.
  6.038.071 .ṯumNNNmaʼilaarAbbihimyuḥšaruuun.
  6.039.072 .wallaḏiinakaḏḏabuubiʼaayaatinaaṣumNNNmuwWWWwabukmumNNNfiẓẓulumaaat.
  6.039.073 .mayYYYyašaʼillaahuyuḍlilhuwamayYYYyašaʼyaǧ*ʻalhuʻalaaṣirAAṭimNNNmustaqiiim.
  6.040.074 .qulʼarAʼaytakumʼinʼataakumʻaḏaabuLLAAhiʼawʼatatkumussaaʻatuʼaġAyrALLAAhitad*ʻuunaʼinNNNkunNNNtumṣAAdiqiiin.
  6.041.075 .balʼiyyaahutad*ʻuunafayakšifumaatad*ʻuunaʼilayhiʼinNNNšaaaaaaʼawatanNNNsawnamaatušrikuuun.
  6.042.076 .walaqAd*ʼarsalnaaʼilaaʼumamimNNNminNNNqAb*likafaʼaḫAḏnaahumNNNbilbaʼsaaaaaaʼiwaḍḍArrAAAAAAʼilaʻallahumyataḍArrAʻuuun.
  6.043.077 .falawlaaʼiḏǧaaaaaaʼahumNNNbaʼsunaataḍArrAʻuuwalaakinNNNqAsatquluubuhumwazayyanalahuumuššayṭAAnumaakaanuuyaʻmaluuun.
  6.044.078 .falamNNNmaanasuumaaḏukkiruubihiifataḥnaaʻalayhimʼab*waabakullišayʼinḥattaa.
  6.044.079 .ḥattaaʼiḏaafariḥuubimaaʼuutuuʼaḫAḏnaahumNNNbaġtatamNNNfaʼiḏaahumNNNmub*lisuuun.
  6.045.080 .faquṭiʻadaabirulqAwmillaḏiinaẓAlamuu.
  6.045.081 .walḥamdulillaahirAbbilʻaalamiiin.
  6.046.082 .qulʼarAʼaytumʼinʼaḫAḏaLLAAhusamʻakumwaʼab*ṣAArAkumwaḫAtamaʻalaaquluubikumNNNmanʼilaahunġAyruLLAAhiyaʼtiikumNNNbih.
  6.046.083 .ʼunNNNẓurkayfanuṣArrifulʼaayaatiṯumNNNmahumyaṣdifuuun.
  6.047.084 .qulʼarAʼaytakumʼinʼataakumʻaḏaabuLLAAhibaġtatanʼawǧahrAtanhalyuhlakuʼillalqAwmuẓẓAAlimuuun.
  6.048.085 .wamaanursilulmursaliinaʼillaamubašširiinawamunNNNḏiriin.
  6.048.086 .famanʼaamanawaʼaṣlaḥafalaaḫAwfunʻalayhimwalaahumyaḥzanuuun.
  6.049.087 .wallaḏiinakaḏḏabuubiʼaayaatinaayamassuhumulʻaḏaabubimaakaanuuyafsuquuun.
  6.050.088 .qullaaʼaquululakumʻinNNNdiiḫAzaaaaaaʼinuLLAAhiwalaaʼaʻlamulġAybawalaaʼaquululakumʼinNNNniimalak.
  6.050.089 .ʼinʼattabiʻuʼillaamaayuuḥaaʼilayy.
  6.050.090 .qulhalyastawilʼaʻmaawalbaṣiiir.
  6.050.091 .ʼafalaatatafakkaruuun.
  6.051.092 .waʼanNNNḏirbihillaḏiinayaḫAAfuunaʼayYYYyuḥšaruuʼilaarAbbihimlaysalahumNNNminNNNduunihiiwaliyyuwWWWwalaašafiiʻullaʻallahumyattaquuun.
  6.052.093 .walaataṭ*rudillaḏiinayad*ʻuunarAbbahumNNNbilġAdaatiwalʻašiyyiyuriiduunawaǧ*hahuumaaʻalaykaminḥisaabihimNNNminNNNšayʼiwWWWwamaaminḥisaabikaʻalayhimNNNminNNNšayyʼ.
  6.052.094 .maaʻalaykaminḥisaabihimNNNminNNNšayʼiwWWWwamaaminḥisaabikaʻalayhimNNNminNNNšayʼimNNNfataṭ*rudahumfatakuunaminaẓẓAAlimiiin.
  6.053.095 .wakaḏaalikafatanNNNnaabaʻḍAhumNNNbibaʻḍilliyaquuluuʼahaaʼulaaaaaaʼimanNNNnALLAAhuʻalayhimNNNmimNNNbayninaa.
  6.053.096 .ʼalaysALLAAhubiʼaʻlamabiššaakiriiin.
  6.054.097 .waʼiḏaaǧaaaaaaʼakallaḏiinayuʼminuunabiʼaayaatinaafaqulsalaamunʻalaykumkatabarAbbukumʻalaanafsihirrAḥmataʼanNNNnahuumanʻamilaminNNNkumsuuuuuuʼamNNNbiǧahaalah.
  6.054.098 .ʼanNNNnahuumanʻamilaminNNNkumsuuuuuuʼamNNNbiǧahaalatinNNNṯumNNNmataabamimNNNbaʻdihiiwaʼaṣlaḥafaʼanNNNnahuġAfuururrAḥiiim.
  6.055.099 .wakaḏaalikanufaṣṣilulʼaayaatiwalitastabiinasabiilulmuǧ*rimiiin.
  6.056.100 .qulʼinNNNniinuhiituʼanʼaʻbudallaḏiinatad*ʻuunaminNNNduunillaaah.
  6.056.101 .qullaaʼattabiʻuʼahwaaaaaaʼakumqAd*ḍAlaltuʼiḏawWWWwamaaʼanaaminalmuhtadiiin.
  6.057.102 .qulʼinNNNniiʻalaabayyinatimNNNmirrAbbiiwakaḏḏab*tumNNNbih.
  6.057.103 .maaʻinNNNdiimaatastaʻǧiluunabih.
  6.057.104 .ʼinilḥukmuʼillaalillaahiyaquṣṣulḥaqqAwahuwaḫAyrulfaaṣiliiin.
  6.058.105 .qullawʼanNNNnaʻinNNNdiimaatastaʻǧiluunabihiilaquḍiyalʼamrubayniiwabaynakum.
  6.058.106 .wALLAAhuʼaʻlamubiẓẓAAlimiiin.
  6.059.107 .waʻinNNNdahuumafaatiḥulġAybilaayaʻlamuhaaʼillaahuu.
  6.059.108 .wayaʻlamumaafilbarriwalbaḥr.
  6.059.109 .wamaatasquṭumiwWWWwarAqAtinʼillaayaʻlamuhaawalaaḥabbatimNNNfiiẓulumaatilʼarḍiwalaarAṭ*biwWWWwalaayaabisinʼillaafiikitaabimNNNmubiiin.
  6.060.110 .wahuwallaḏiiyatawaffaakumNNNbillayliwayaʻlamumaaǧarAḥtumNNNbinNNNnahaariṯumNNNmayab*ʻaṯukumNNNfiihiliyuq*ḍAAʼaǧalumNNNmusamNNNmaa.
  6.060.111 .ṯumNNNmayab*ʻaṯukumNNNfiihiliyuq*ḍAAʼaǧalumNNNmusamNNNmanNNNṯumNNNmaʼilayhimarǧiʻukumṯumNNNmayunabbiʼukumNNNbimaakunNNNtumtaʻmaluuun.
  6.061.112 .wahuwalqAAhirufawqAʻibaadihiiwayursiluʻalaykumḥafaẓAh.
  6.061.113 .ḥattaaʼiḏaaǧaaaaaaʼaʼaḥadakumulmawtutawaffathurusulunaawahumlaayufarriṭuuun.
  6.062.114 .ṯumNNNmarudduuʼilaLLAAhimawlaahumulḥaqq*.
  6.062.115 .ʼalaalahulḥukmuwahuwaʼasrAʻulḥaasibiiin.
  6.063.116 .qulmayYYYyunaǧǧiikumNNNminNNNẓulumaatilbarriwalbaḥritad*ʻuunahuutaḍArruʻawWWWwaḫufyatallaʼinʼanNNNǧaanaaminhaaḏihiilanakuunanNNNnaminaššaakiriiin.
  6.064.117 .qulillaahuyunaǧǧiikumNNNminhaawaminNNNkullikarbinNNNṯumNNNmaʼanNNNtumtušrikuuun.
  6.065.118 .qulhuwalqAAdiruʻalaaʼayYYYyab*ʻaṯaʻalaykumʻaḏaabamNNNmimNNNfawqikumʼawminNNNtaḥtiʼarǧulikumʼawyalbisakumšiyaʻawWWWwayuḏiiqAbaʻḍAkumNNNbaʼsabaʻḍ.
  6.065.119 .ʼunNNNẓurkayfanuṣArrifulʼaayaatilaʻallahumyafqAhuuun.
  6.066.120 .wakaḏḏababihiiqAwmukawahuwalḥaqq.
  6.066.121 .qullastuʻalaykumNNNbiwakiiil.
  6.067.122 .likullinabaʼimNNNmustaqArr.
  6.067.123 .wasawfataʻlamuuun.
  6.068.124 .waʼiḏaarAʼaytallaḏiinayaḫuuḍuunafiiʼaayaatinaafaʼaʻriḍʻanhumḥattaayaḫuuḍuufiiḥadiiṯinġAyrih.
  6.068.125 .waʼimNNNmaayunNNNsiyanNNNnakaššayṭAAnufalaataqʻud*baʻdaḏḏikrAAmaʻalqAwmiẓẓAAlimiiin.
  6.069.126 .wamaaʻalallaḏiinayattaquunaminḥisaabihimNNNminNNNšayʼiwWWWwalaakinNNNḏikrAAlaʻallahumyattaquuun.
  6.070.127 .waḏarillaḏiinattaḫAḏuudiinahumlaʻibawWWWwalahwawWWWwaġArrAthumulḥayaatuddunyaa.
  6.070.128 .waḏakkirbihiiʼanNNNtub*salanafsumNNNbimaakasabatlaysalahaaminNNNduunillaahiwaliyyuwWWWwalaašafiiʻuwWWWwaʼinNNNtaʻdilkullaʻad*lillaayuʼḫAḏminhaa.
  6.070.129 .ʼulaaaaaaʼikallaḏiinaʼub*siluubimaakasabuulahumšarAAbumNNNminḥamiimiwWWWwaʻaḏaabunʼaliimumNNNbimaakaanuuyakfuruuun.
  6.071.130 .qulʼanad*ʻuuminNNNduunillaahimaalaayamNNNfaʻunaawalaayaḍurrunaawanurAdduʻalaaʼaʻqAAbinaabaʻdaʼiḏhadaanALLAAhukallaḏistahwathuššayaaṭiin.
  6.071.131 .kallaḏistahwathuššayaaṭiinufilʼarḍiḥayrAAnalahuuʼaṣḥaabuyYYYyad*ʻuunahuʼilalhudaʼtinaa.
  6.071.132 .qulʼinNNNnahudaLLAAhihuwalhudaawaʼumirnaalinuslimalirAbbilʻaalamiiin.
  6.072.133 .waʼanʼaqiimuṣṣAlaatawattaquu.
  6.072.134 .wahuwallaḏiiʼilayhituḥšaruuun.
  6.073.135 .wahuwallaḏiiḫAlaqAssamaawaatiwalʼarḍAbilḥaqq.
  6.073.136 .wayawmayaquulukumNNNfayakuuun.
  6.073.137 .qAwluhulḥaqq.
  6.073.138 .walahulmulkuyawmayumNNNfaḫufiṣṣuuur.
  6.073.139 .ʻaalimulġAybiwaššahaadah.
  6.073.140 .wahuwalḥakiimulḫAbiiir.
  6.074.141 .waʼiḏqAAlaʼib*rAAhiimuliʼabiihiʼaazarAʼatattaḫiḏuʼaṣnaamanʼaalihatanʼinNNNniiʼarAAkawaqAwmakafiiḍAlaalimNNNmubiiin.
  6.075.142 .wakaḏaalikanuriiʼib*rAAhiimamalakuutassamaawaatiwalʼarḍiwaliyakuunaminalmuuqiniiin.
  6.076.143 .falamNNNmaaǧanNNNnaʻalayhillaylurAʼaakawkabanNNNqAAlahaaḏaarAbbiifalamNNNmaaʼafalaqAAlalaaʼuḥibbulʼaafiliiin.
  6.077.144 .falamNNNmaarAʼalqAmarAbaaziġAnNNNqAAlahaaḏaarAbbiifalamNNNmaaʼafalaqAAlalaʼillamyahdiniirAbbiilaʼakuunanNNNnaminalqAwmiḍḍAAAAAAAAAAlliiin.
